timestamp,trial,freq_hz,applied_keys,applied_values,lock_target,tuned_hz,pic_score,locked,free_run,line_rate,row_corr,luma_mean,luma_std,fps,mode,standard,lines,afc_hz,http_status,error,frame_path,video_freq_hz,stale,note
2026-09-11T08:47:22.215614+00:00,10,5827000000.0,video.capture_ms,"{""video.capture_ms"": 80}",5827000000.0,5827000000.0,0.079,False,True,15625.0,0.042,,,0.21,LOCK,?,190,0.0,200,,,5827000000.0,False,
2026-09-11T08:47:36.908335+00:00,11,5827000000.0,video.capture_ms,"{""video.capture_ms"": 100}",5827000000.0,5827000000.0,0.042,False,True,15625.0,-0.008,,,0.21,LOCK,?,118,0.0,200,,,5827000000.0,False,
2026-09-11T08:47:59.544381+00:00,12,5827000000.0,video.sample_rate,"{""video.sample_rate"": 13000000.0}",5827000000.0,5827000000.0,0.09,False,True,15403.5,-0.08,,,0.21,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:48:22.327480+00:00,13,5827000000.0,video.sample_rate,"{""video.sample_rate"": 35000000.0}",5827000000.0,5827000000.0,0.09,False,True,14777.3,-0.081,,,0.21,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:48:34.397942+00:00,14,5827000000.0,video.afc,"{""video.afc"": false}",5827000000.0,5827000000.0,0.099,False,True,15625.0,0.038,141.75111219618054,50.50878911801789,0.19,LOCK,?,288,0.0,200,,/home/shaman/knob-sweep-5827c/frames/shot_20260911-114834_5827M.webp,5827000000.0,False,
2026-09-11T08:48:37.105277+00:00,15,5827000000.0,video.afc_deadband_hz,"{""video.afc_deadband_hz"": 40000.0}",5827000000.0,5827000000.0,0.097,False,True,15625.0,0.029,141.75111219618054,50.50878911801789,0.29,LOCK,?,255,0.0,200,,/home/shaman/knob-sweep-5827c/frames/shot_20260911-114834_5827M.webp,5827000000.0,False,
2026-09-11T08:48:49.724815+00:00,16,5827000000.0,video.afc_deadband_hz,"{""video.afc_deadband_hz"": 160000.0}",5827000000.0,5827000000.0,0.09,False,True,15625.0,-0.017,,,0.28,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:49:05.517687+00:00,17,5827000000.0,video.afc_digital_max_hz,"{""video.afc_digital_max_hz"": 500000.0}",5827000000.0,5827000000.0,0.248,False,True,15505.0,0.087,,,0.24,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:49:21.695998+00:00,18,5827000000.0,video.afc_digital_max_hz,"{""video.afc_digital_max_hz"": 2500000.0}",5827000000.0,5827000000.0,0.085,False,True,15541.7,0.0,,,0.22,LOCK,?,236,0.0,200,,,5827000000.0,False,
2026-09-11T08:49:36.456523+00:00,19,5827000000.0,video.h_pll,"{""video.h_pll"": true}",5827000000.0,5827000000.0,0.104,False,True,15625.0,0.056,,,0.22,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:49:52.086383+00:00,20,5827000000.0,video.h_phase_frac,"{""video.h_phase_frac"": 0.03}",5827000000.0,5827000000.0,0.09,False,True,15625.0,-0.012,,,0.21,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:50:06.706674+00:00,21,5827000000.0,video.h_phase_frac,"{""video.h_phase_frac"": -0.03}",5827000000.0,5827000000.0,0.104,False,True,15625.0,0.056,,,0.21,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:50:21.442219+00:00,22,5827000000.0,video.average,"{""video.average"": 0}",5827000000.0,5827000000.0,0.09,False,True,15766.8,0.002,,,0.21,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:50:42.297976+00:00,23,5827000000.0,video.average,"{""video.average"": 12}",5828000000.0,5828000000.0,0.092,False,True,14693.3,0.008,,,0.2,LOCK,?,267,0.0,200,,,5828000000.0,False,
2026-09-11T08:51:03.650360+00:00,24,5827000000.0,video.sharpen,"{""video.sharpen"": 0.0}",5827000000.0,5827000000.0,0.097,False,True,15359.9,0.027,,,0.19,LOCK,?,288,0.0,200,,,5827000000.0,False,re-locked 5827.000 MHz after AFC walk (was 5828.000)
2026-09-11T08:51:19.810994+00:00,25,5827000000.0,video.width,"{""video.width"": 480}",5827000000.0,5827000000.0,0.101,False,True,16600.5,0.044,,,0.19,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:51:35.890516+00:00,26,5827000000.0,video.crop_left_frac,"{""video.crop_left_frac"": 0.0}",5827000000.0,5827000000.0,0.307,False,True,15586.7,0.195,,,0.19,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:51:51.303844+00:00,27,5827000000.0,video.crop_bottom_lines,"{""video.crop_bottom_lines"": 0}",5827000000.0,5827000000.0,0.09,False,True,15625.0,-0.077,,,0.2,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:52:06.457531+00:00,28,5827000000.0,video.track_window_margin,"{""video.track_window_margin"": 1.25}",5827000000.0,5827000000.0,0.242,False,True,16579.4,0.076,,,0.2,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:52:22.877962+00:00,29,5827000000.0,video.track_window_margin,"{""video.track_window_margin"": 1.75}",5827000000.0,5827000000.0,0.09,False,True,15625.0,-0.007,,,0.21,LOCK,?,288,0.0,200,,,5827000000.0,False,
